tn,fp,fn,tp,imbalance,percentil_tp,precision_micro,precision_macro,precision_weighted,recall_micro,recall_macro,recall_weighted,f1_macro,f1_weighted,matthew
438,102,35,25,0.1,0.25,0.7716666666666666,0.5614273110152986,0.8530888448669075,0.7716666666666666,0.6138888888888889,0.7716666666666666,0.5660689116353712,0.8050202976281601,0.16728285266535312
427,113,50,10,0.1,0.25,0.7283333333333334,0.4882395050365598,0.8137904586593036,0.7283333333333334,0.4787037037037037,0.7283333333333334,0.4745071489594919,0.7666811741380144,-0.03165153932007243
435,105,44,16,0.1,0.25,0.7516666666666667,0.5201866836901947,0.8305509066754084,0.7516666666666667,0.5361111111111111,0.7516666666666667,0.5152868970228639,0.7860799505527573,0.05399865100913091
429,111,50,10,0.1,0.25,0.7316666666666667,0.4891302472437412,0.8143187425593954,0.7316666666666667,0.4805555555555555,0.7316666666666667,0.4762496001387993,0.7688514901945901,-0.02907619669722434
433,107,52,8,0.1,0.25,0.735,0.4811743612729718,0.8104616763783057,0.735,0.46759259259259256,0.735,0.46815331010452965,0.7695331010452963,-0.049400005827184706
419,121,36,24,0.1,0.25,0.7383333333333333,0.5431981811292156,0.8453429329291398,0.7383333333333333,0.587962962962963,0.7383333333333333,0.5381786983698982,0.781404583895085,0.12328568459860306
420,120,59,1,0.1,0.25,0.7016666666666667,0.44254559257406095,0.7899704963853758,0.7016666666666667,0.39722222222222225,0.7016666666666667,0.4176936548127023,0.7430087996573395,-0.15368846825675722
446,94,49,11,0.1,0.25,0.7616666666666667,0.5028860028860029,0.8213852813852814,0.7616666666666667,0.5046296296296297,0.7616666666666667,0.4975845410628019,0.7889855072463767,0.007310574388441877
431,109,40,20,0.1,0.25,0.7516666666666667,0.5350565348343456,0.839070754949884,0.7516666666666667,0.5657407407407408,0.7516666666666667,0.532130689400719,0.7885230716091249,0.0960133858962063
435,105,56,4,0.1,0.25,0.7316666666666667,0.4613221472747996,0.8010220669295016,0.7316666666666667,0.4361111111111111,0.7316666666666667,0.44558910462066476,0.7641905658319895,-0.09942001881353948
