metrica,pre,rec,spe,f1,geo,iba,sup,matthew,estimator
avg_spe,0.8760429385429386,0.8760429385429386,0.8760429385429386,0.8760429385429386,0.8760429385429386,0.8760429385429386,0.8760429385429386,0.4491989362818429,svm_linear
avg_f1,0.7195131372460846,0.7195131372460846,0.7195131372460846,0.7195131372460846,0.7195131372460846,0.7195131372460846,0.7195131372460846,0.4491989362818429,svm_linear
avg_geo,0.7663062538732636,0.7663062538732636,0.7663062538732636,0.7663062538732636,0.7663062538732636,0.7663062538732636,0.7663062538732636,0.4491989362818429,svm_linear
avg_iba,0.5761729756621583,0.5761729756621583,0.5761729756621583,0.5761729756621583,0.5761729756621583,0.5761729756621583,0.5761729756621583,0.4491989362818429,svm_linear
total_support,567.0,567.0,567.0,567.0,567.0,567.0,567.0,0.4491989362818429,svm_linear
0,0.9700598802395209,0.7120879120879121,0.9107142857142857,0.8212927756653993,0.8053003379006617,0.6356275423948108,455.0,0.5039804061911041,svm_poly
1,0.43776824034334766,0.9107142857142857,0.7120879120879121,0.591304347826087,0.8053003379006617,0.6613897260510291,112.0,0.5039804061911041,svm_poly
avg_pre,0.8649158526057089,0.8649158526057089,0.8649158526057089,0.8649158526057089,0.8649158526057089,0.8649158526057089,0.8649158526057089,0.5039804061911041,svm_poly
avg_rec,0.7513227513227513,0.7513227513227513,0.7513227513227513,0.7513227513227513,0.7513227513227513,0.7513227513227513,0.7513227513227513,0.5039804061911041,svm_poly
avg_spe,0.8714794464794465,0.8714794464794465,0.8714794464794465,0.8714794464794465,0.8714794464794465,0.8714794464794465,0.8714794464794465,0.5039804061911041,svm_poly
avg_f1,0.7758629627588683,0.7758629627588683,0.7758629627588683,0.7758629627588683,0.7758629627588683,0.7758629627588683,0.7758629627588683,0.5039804061911041,svm_poly
avg_geo,0.8053003379006617,0.8053003379006617,0.8053003379006617,0.8053003379006617,0.8053003379006617,0.8053003379006617,0.8053003379006617,0.5039804061911041,svm_poly
avg_iba,0.6407163687960391,0.6407163687960391,0.6407163687960391,0.6407163687960391,0.6407163687960391,0.6407163687960391,0.6407163687960391,0.5039804061911041,svm_poly
total_support,567.0,567.0,567.0,567.0,567.0,567.0,567.0,0.5039804061911041,svm_poly
0,0.9688385269121813,0.7516483516483516,0.9017857142857143,0.8465346534653465,0.8233017342887652,0.6676490487044353,455.0,0.5366884418532727,svm_rbf
1,0.4719626168224299,0.9017857142857143,0.7516483516483516,0.6196319018404908,0.8233017342887652,0.6880024426613419,112.0,0.5366884418532727,svm_rbf
avg_pre,0.8706901989932181,0.8706901989932181,0.8706901989932181,0.8706901989932181,0.8706901989932181,0.8706901989932181,0.8706901989932181,0.5366884418532727,svm_rbf
avg_rec,0.781305114638448,0.781305114638448,0.781305114638448,0.781305114638448,0.781305114638448,0.781305114638448,0.781305114638448,0.5366884418532727,svm_rbf
avg_spe,0.872128951295618,0.872128951295618,0.872128951295618,0.872128951295618,0.872128951295618,0.872128951295618,0.872128951295618,0.5366884418532727,svm_rbf
avg_f1,0.8017143568480911,0.8017143568480911,0.8017143568480911,0.8017143568480911,0.8017143568480911,0.8017143568480911,0.8017143568480911,0.5366884418532727,svm_rbf
avg_geo,0.8233017342887652,0.8233017342887652,0.8233017342887652,0.8233017342887652,0.8233017342887652,0.8233017342887652,0.8233017342887652,0.5366884418532727,svm_rbf
avg_iba,0.6716694722020959,0.6716694722020959,0.6716694722020959,0.6716694722020959,0.6716694722020959,0.6716694722020959,0.6716694722020959,0.5366884418532727,svm_rbf
total_support,567.0,567.0,567.0,567.0,567.0,567.0,567.0,0.5366884418532727,svm_rbf
0,0.906054279749478,0.9538461538461539,0.5982142857142857,0.9293361884368309,0.755383608244444,0.5908969063217003,455.0,0.6070049654985686,gbc
1,0.7613636363636364,0.5982142857142857,0.9538461538461539,0.6699999999999999,0.755383608244444,0.5503118848870909,112.0,0.6070049654985686,gbc
avg_pre,0.8774734119201759,0.8774734119201759,0.8774734119201759,0.8774734119201759,0.8774734119201759,0.8774734119201759,0.8774734119201759,0.6070049654985686,gbc
avg_rec,0.8835978835978836,0.8835978835978836,0.8835978835978836,0.8835978835978836,0.8835978835978836,0.8835978835978836,0.8835978835978836,0.6070049654985686,gbc
avg_spe,0.668462555962556,0.668462555962556,0.668462555962556,0.668462555962556,0.668462555962556,0.668462555962556,0.668462555962556,0.6070049654985686,gbc
avg_f1,0.8781092870172099,0.8781092870172099,0.8781092870172099,0.8781092870172099,0.8781092870172099,0.8781092870172099,0.8781092870172099,0.6070049654985686,gbc
avg_geo,0.755383608244444,0.755383608244444,0.755383608244444,0.755383608244444,0.755383608244444,0.755383608244444,0.755383608244444,0.6070049654985686,gbc
avg_iba,0.5828801119642466,0.5828801119642466,0.5828801119642466,0.5828801119642466,0.5828801119642466,0.5828801119642466,0.5828801119642466,0.6070049654985686,gbc
total_support,567.0,567.0,567.0,567.0,567.0,567.0,567.0,0.6070049654985686,gbc
0,0.8904665314401623,0.9648351648351648,0.5178571428571429,0.9261603375527426,0.7068569740687567,0.5219798948108406,455.0,0.5704870205514867,voting_soft
1,0.7837837837837838,0.5178571428571429,0.9648351648351648,0.6236559139784947,0.7068569740687567,0.4773136687684372,112.0,0.5704870205514867,voting_soft
avg_pre,0.8693933961006308,0.8693933961006308,0.8693933961006308,0.8693933961006308,0.8693933961006308,0.8693933961006308,0.8693933961006308,0.5704870205514867,voting_soft
avg_rec,0.8765432098765432,0.8765432098765432,0.8765432098765432,0.8765432098765432,0.8765432098765432,0.8765432098765432,0.8765432098765432,0.5704870205514867,voting_soft
avg_spe,0.6061490978157645,0.6061490978157645,0.6061490978157645,0.6061490978157645,0.6061490978157645,0.6061490978157645,0.6061490978157645,0.5704870205514867,voting_soft
avg_f1,0.8664063773405456,0.8664063773405456,0.8664063773405456,0.8664063773405456,0.8664063773405456,0.8664063773405456,0.8664063773405456,0.5704870205514867,voting_soft
avg_geo,0.7068569740687567,0.7068569740687567,0.7068569740687567,0.7068569740687567,0.7068569740687567,0.7068569740687567,0.7068569740687567,0.5704870205514867,voting_soft
avg_iba,0.5131569365802425,0.5131569365802425,0.5131569365802425,0.5131569365802425,0.5131569365802425,0.5131569365802425,0.5131569365802425,0.5704870205514867,voting_soft
total_support,567.0,567.0,567.0,567.0,567.0,567.0,567.0,0.5704870205514867,voting_soft
