tn,fp,fn,tp,imbalance,percentil_tp,precision_micro,precision_macro,recall_micro,recall_macro,f1_macro,f1_weighted,matthew
508,122,36,35,0.1,0.25,0.7746077032810271,0.5783767328587486,0.7746077032810271,0.6496534764140398,0.5862174601751398,0.8088604747548248,0.21660425242627376
505,125,67,4,0.1,0.25,0.7261055634807418,0.45693744240255874,0.7261055634807418,0.4289626648781579,0.44013311148086526,0.7592121547302286,-0.1106173464742862
499,131,51,20,0.1,0.25,0.7403708987161198,0.5198615291992775,0.7403708987161198,0.5368768164542812,0.5129714460222935,0.7783499304812683,0.05412688673046347
502,128,60,11,0.1,0.25,0.7318116975748931,0.4861875624055915,0.7318116975748931,0.47587748714509276,0.4735218919782678,0.7675829944803318,-0.03650702416953328
494,136,50,21,0.1,0.25,0.7346647646219686,0.5209230985387786,0.7346647646219686,0.539950816007154,0.512888908813772,0.7749876474961862,0.05782369272269961
494,136,68,3,0.1,0.25,0.7089871611982882,0.4502931462659054,0.7089871611982882,0.41319025262687237,0.4287152444870565,0.7478028237978069,-0.13137791923104516
516,114,58,13,0.1,0.25,0.7546362339514978,0.500658454278581,0.7546362339514978,0.5010731052984574,0.49422799422799424,0.7836280061672358,0.0016811790804518792
508,122,52,19,0.1,0.25,0.7517831669044223,0.5209473150962513,0.7517831669044223,0.5369774200760116,0.5165133978119549,0.7854618659565136,0.055662471011577015
503,127,63,8,0.1,0.25,0.7289586305278174,0.4739759193822798,0.7289586305278174,0.4555443773753633,0.4594035133292204,0.7638102012363229,-0.06802695663027977
517,113,51,20,0.1,0.25,0.7660485021398002,0.5302936037276289,0.7660485021398002,0.5511625307399955,0.5295918033323513,0.7955461184900253,0.07873747346568997
495,135,45,26,0.1,0.25,0.7432239657631954,0.5390786749482401,0.7432239657631954,0.5759557344064387,0.5351458885941645,0.7831536607423272,0.10896328657532457
510,120,64,7,0.1,0.25,0.7375178316690443,0.47180992619824963,0.7375178316690443,0.4540576794097921,0.45894157522064505,0.7685322856672756,-0.07197547938184608
504,126,48,23,0.1,0.25,0.7517831669044223,0.533702947184126,0.7517831669044223,0.5619718309859155,0.5309413936317491,0.7875953463540452,0.09140313663374788
