tn,fp,fn,tp,imbalance,percentil_tp,precision_micro,precision_macro,recall_micro,recall_macro,f1_macro,f1_weighted,matthew
225,50,14,12,0.1,0.25,0.7873754152823921,0.5674854906195168,0.7873754152823921,0.6398601398601399,0.5741068270251151,0.8234208104808052,0.19430419611090005
213,48,26,14,0.1,0.25,0.7541528239202658,0.5585099203671211,0.7541528239202658,0.5830459770114942,0.5632549019607843,0.7752571168002085,0.13941324903684435
213,52,26,10,0.1,0.25,0.7408637873754153,0.5262518558509921,0.7408637873754153,0.540775681341719,0.5246598639455782,0.768554930277759,0.06543507648987032
215,60,24,2,0.1,0.25,0.7209302325581395,0.465919827237144,0.7209302325581395,0.4293706293706294,0.4410152104704634,0.7682398137560567,-0.09812361903600453
217,52,22,10,0.1,0.25,0.7541528239202658,0.5346200566878121,0.7541528239202658,0.5595957249070632,0.533548333054113,0.7861244892631865,0.0908450851644443
218,55,21,7,0.1,0.25,0.7475083056478405,0.5125185585099203,0.7475083056478405,0.5242673992673993,0.5035590277777777,0.7868176679586564,0.03485930909312669
210,55,29,7,0.1,0.25,0.7209302325581395,0.4957821568362802,0.7209302325581395,0.49344863731656186,0.48809523809523814,0.7507514633760481,-0.010513347765081992
218,57,21,5,0.1,0.25,0.7408637873754153,0.4963895262518559,0.7408637873754153,0.4925174825174825,0.4809426954368589,0.7847941127734812,-0.010395274491933152
217,52,22,10,0.1,0.25,0.7541528239202658,0.5346200566878121,0.7541528239202658,0.5595957249070632,0.533548333054113,0.7861244892631865,0.0908450851644443
215,62,24,0,0.1,0.25,0.7142857142857143,0.4497907949790795,0.7142857142857143,0.388086642599278,0.41666666666666663,0.7668881506090808,-0.14992105530995176
203,52,36,10,0.1,0.25,0.707641196013289,0.5053313537589419,0.707641196013289,0.5067348678601875,0.5035237666816613,0.724562848185859,0.01198431693212215
214,47,25,15,0.1,0.25,0.760797342192691,0.5686664867053584,0.760797342192691,0.5974616858237548,0.5750588235294117,0.7813312487785812,0.1636135881141743
216,59,23,3,0.1,0.25,0.7275747508305648,0.4760763935753813,0.7275747508305648,0.4504195804195804,0.4543243721259286,0.7737579134285316,-0.06888083752131406
208,61,31,1,0.1,0.25,0.6943521594684385,0.4432109596436766,0.6943521594684385,0.40224210037174724,0.42008711676997823,0.7341007163812588,-0.14901781513816742
222,49,17,13,0.1,0.25,0.7807308970099668,0.569273856120934,0.7807308970099668,0.6262607626076261,0.5765984654731457,0.8119856233696715,0.18704619646066148
224,61,15,1,0.1,0.25,0.7475083056478405,0.47668376299095694,0.7475083056478405,0.4242324561403509,0.4403014288510472,0.8108783340453855,-0.08406221529854287
211,52,28,10,0.1,0.25,0.7342192691029901,0.522067755432582,0.7342192691029901,0.5327196317790674,0.5203187250996015,0.759759632566081,0.053741932676248175
221,52,18,10,0.1,0.25,0.7674418604651163,0.5429882575246322,0.7674418604651163,0.5833333333333334,0.5427517361111112,0.8036478520671835,0.11970555198017091
217,58,22,4,0.1,0.25,0.7342192691029901,0.4862329599136186,0.7342192691029901,0.47146853146853146,0.46763353378139366,0.7792760131010062,-0.03963805600662361
215,58,24,4,0.1,0.25,0.7275747508305648,0.4820488594952085,0.7275747508305648,0.4652014652014652,0.46436631944444445,0.7699874838501292,-0.04998693379391752
221,58,18,4,0.1,0.25,0.7475083056478405,0.4946011607504387,0.7475083056478405,0.48696643857934185,0.4742599742599743,0.7978766616640371,-0.016776901139294823
221,56,18,6,0.1,0.25,0.7541528239202658,0.5107301930085032,0.7541528239202658,0.5239169675090253,0.49806201550387597,0.7994153854078138,0.032039580368659046
220,51,19,11,0.1,0.25,0.7674418604651163,0.5489607234444595,0.7674418604651163,0.5892373923739237,0.5509377664109122,0.8005908126648029,0.13219874869187523
211,52,28,10,0.1,0.25,0.7342192691029901,0.522067755432582,0.7342192691029901,0.5327196317790674,0.5203187250996015,0.759759632566081,0.053741932676248175
